name,country_iso3,country_label,city,email,homepage,rewriteId
B &amp; M Optik GmbH,DEU,Germany,Limburg,office.limburg@bm-optik.de,www.bm-optik.de,b--m-optik-gmbh
Boda Industrial Limited,HKG,Hong Kong,"Tuen Mun, New Territories",sales@boda-lifelighting.cn,www.boda-lifelighting.com,boda-industrial-limited
Shanghai BO Glass Industrial Limited,CHN,China,Shanghai,sales@bo-glass.com,www.bo-glass.com,shanghai-bo-glass-industrial-limited
"Boke Drivers Co., Ltd.",CHN,China,Zhongshan Guangdong,info@bokedriver.com,www.bokedriver.com,boke-drivers-co-ltd
"ZHEJIANG BOLATU TECHNOLOGY CO., LTD.",CHN,China,Yueqing Zhejiang,bolartu@bolartu.cn,www.bolartu.cn,zhejiang-bolatu-technology-co-ltd
Bold Lighting LLC,USA,United States,Marietta Georgia,,,bold-lighting-llc
Bott GmbH &amp; Co. KG,DEU,Germany,Gaildorf,info@bott.de,www.bott.de,bott-gmbh--co-kg
Bottlelight Company Dr. Kitzenmaier,DEU,Germany,Potsdam,info@bottlelight.eu,www.bottlelight.eu,bottlelight-company-dr-kitzenmaier
"Ningbo Boyang Lighting Co., Ltd.",CHN,China,"Cixi, Ningbo Zhejiang",bruce@boyanglighting.com,www.groupboyang.com,ningbo-boyang-lighting-co-ltd
Bralco A. Kouremenas S.A.,GRC,Greece,Sindos Industrial Area,,,bralco-a-kouremenas-sa
Brandes GmbH,DEU,Germany,Eutin,brandes@brandes.de,www.brandes.de,brandes-gmbh
Brass Copper + Alloy (I) Ltd.,IND,India,Mumbai,megh@hexworldwide.com,www.hexworldwide.com,brass-copper--alloy-i-ltd
Hugo Brennenstuhl GmbH &amp; Co KG,DEU,Germany,Tübingen,info@brennenstuhl.de,www.brennenstuhl.com,hugo-brennenstuhl-gmbh--co-kg
"Bridgelux (Wuxi) Semiconductor., Ltd.",CHN,China,Wuxi City Jiangsu,markberg@bridgelux.com,www.bridgelux.com,bridgelux-wuxi-semiconductor-ltd
Bright Glory Light Shenzhen Co. Ltd.,CHN,China,Shenzhen Guangdong,junli@bgllighting.com,https://www.bgllighting.com/,bright-glory-light-shenzhen-co-ltd
BRIGHT Special Lighting S.A.,GRC,Greece,"Lukobrusè, Athens",info@bright.gr,www.bright.gr,bright-special-lighting-sa
Brinno International Limited,HKG,Hong Kong,Causeway Bay,cathyw@brinnoled.com,www.brinnoled.com,brinno-international-limited
"Hangzhou BroadLink Technology Co., Ltd.",CHN,China,Hangzhou,intl@ibroadlink.com,www.ibroadlink.com,hangzhou-broadlink-technology-co-ltd
Brossier Saderne SASU,FRA,France,Beaucouzé,info@brossier-saderne.com,www.brossier-saderne.com,brossier-saderne-sasu
Brumberg Leuchten GmbH &amp; Co. KG,DEU,Germany,Sundern,info@brumberg.com,www.brumberg.com,brumberg-leuchten-gmbh--co-kg
BS Bodensteckdosen Systemtechnik GmbH,DEU,Germany,Bielefeld,info@bodensteckdosen.com,www.bodensteckdosen.com,bs-bodensteckdosen-systemtechnik-gmbh
BSM Ltd.,BGR,Bulgaria,German,info@bsm-bg.com,www.bsm-bg.com,bsm-ltd
"SHENZHEN BTF-LIGHTING TECHNOLOGY CO., LIMITED",CHN,China,Shenzhen Guangdong,graychen@btf-lighting.com,www.btf-lighting.com,shenzhen-btf-lighting-technology-co-ltd
BTGA - Bundesindustrieverband Technische Geb&auml;udeausr&uuml;stung e.V.,DEU,Germany,Bonn,info@btga.de,www.btga.de,btga---bundesindustrieverband-technische-gebaeudeausruestung-ev
Buckingham Industrial Corporation,TWN,Taiwan,New Taipei City,sales@buckingham.com.tw,www.buckingham.com.tw,buckingham-industrial-corporation
Buderus Deutschland - Bosch Thermotechnik GmbH,DEU,Germany,Wetzlar,info@buderus.de,www.buderus.de,bosch-thermotechnik-gmbh-buderus-deutschland
"Zhejiang BULO Electrical Co., Ltd.",CHN,China,Wenzhou Zhejiang,wzbulo@163.com,www.bulo.com,zhejiang-bulo-electrical-coltd
ABB AG Busch-Jaeger,DEU,Germany,Lüdenscheid,info.bje@de.abb.com,www.busch-jaeger.de,busch-jaeger-elektro-gmbh
BWF Kunststoffe GmbH &amp; Co. KG,DEU,Germany,Offingen,info@bwf-profiles.de,www.bwf-profiles.de,bwf-kunststoffe-gmbh--co-kg
"NINGBO&nbsp;CADYSUN&nbsp;LIGHTING&nbsp;TECHNOLOGY&nbsp;CO., LTD.",CHN,China,Ningbo Zhejiang,cadysun@cadysunlighting.com,www.cadysunlighting.com,ningbo-cadysun-lighting-technology-co-ltd
Caleb Cable Industrial Limited,HKG,Hong Kong,"Sheung Shui, New Territories",alex@calebcable.com,http://www.calebcable.com,caleb-cable-industrial-limited
Electro Cirkel Retail B.V. (CALEX),NLD,Netherlands,Rotterdam,info@calex.eu,www.calex.nl,electro-cirkel-retail-bv
Calumino Pty Ltd,AUS,Australia,St Leonards,bart@calumino.com,www.calumino.com,calumino-pty-ltd
Canalplast S.p.A.,ITA,Italy,Milano,assistcomm@canalplast.it,www.canalplast.com,canalplast-spa
Cangini e Tucci SRL,ITA,Italy,Cesena,amministrazione@canginietucci.com,www.canginietucci.com,cangini-e-tucci-srl
Can&#39;nX,FRA,France,Saint Laurent Du Var,contact@can-nx.com,www.can-nx.com,custhome-paca-sarl
C. &amp; G. Carandini S.A.U.,ESP,Spain,Llicà d'Amunt,info@carandini.com,www.carandini.com,c--g-carandini-sau
Carclo Optics,GBR,Great Britain and Northern Ireland,Rabans Industrial Estate,sales@carclo-optics.com,www.carclo-optics.com,carclo-technical-plastics-ltd
Care Lighting,CHN,China,Huzhou Zhejiang,frost@care-china.cn,www.carelighting.com.cn,changxing-jichang-illumination-co-ltd
Cariboni Group S.p.A.,ITA,Italy,Rovereto,marketing@caribonigroup.com,www.caribonigroup.com,cariboni-group-spa
Carl Stahl ARC GmbH,DEU,Germany,Süssen,architektur@carlstahl.com,www.carlstahl-architektur.com,carl-stahl-arc-gmbh
Carniaflex Srl,ITA,Italy,Paluzza (UD),carniaflex@carniaflex.com,www.carniaflex.com,carniaflex-srl
Casambi Technologies Oy,FIN,Finland,Espoo,disa.wegelius@casambi.com,www.casambi.com,casambi-technologies-oy
Casati Mario S.r.l.,ITA,Italy,Paderno Dugnano,fabio.casati@casati-torneria.it,www.casati-torneria.it,casati-mario-srl
Cascoda Ltd.,GBR,Great Britain and Northern Ireland,Southampton,info@cascoda.com,www.cascoda.com,cascoda-ltd
C.A.T.S. Software GmbH,DEU,Germany,Darmstadt,vertrieb@cats-software.com,www.cats-software.com,cats-software-gmbh
C.E.F. S.r.l.,ITA,Italy,Greve in Chianti,info@cef.it,www.cef.it,cef-srl
CELO Befestigungssysteme GmbH,DEU,Germany,Aichach,,www.celofixings.de,celo-befestigungssysteme-gmbh
Cemdag Lighting Technologies,TUR,Türkiye,Izmir,cemdag@cemdag.com,www.cemdag.com,cemdag-aydinlatma-sanayi-ve-ticaret-anonim-sirketi
"Yueqing Cenozoic Electronic Co., Ltd.",CHN,China,Wenzhou Zhejiang,cenozoicpeter@163.com,www.xsddz.com,yueqing-cenozoic-electronic-co-ltd
"Ceramiclite (Hangzhou) Technology Co., Ltd.",CHN,China,Shenzhen Guangdong,jeff@ceramiclite.com,https://www.ceramiclite.com/,ceramiclite-hangzhou-technology-co-ltd
Cetinkaya Pano Sac Tablo ve Plastik San. ve. Tic. A.S.,TUR,Türkiye,"Karakoy, Beyoglu, Istanbul",cemil@cetinkayapano.com,www.cetinkayapano.com,cetinkaya-pano-sac-tablo-ve-plastik-san-ve-tic-as
"Hongkong Cettiga Lighting Equipment Co., Limited",HKG,Hong Kong,"Mongkok, Kowloon",oversea@cettiga.com,www.cettiga.com,hongkong-cettiga-lighting-equipment-co-limited
"Ningbo Changelite Lighting Technology Co., Ltd.",CHN,China,Cixi Zhejiang,market@changelighting.cc,www.changelighting.cc,ningbo-changelite-lighting-technology-co-ltd
"Changhong Plastics Group Imperial Plastics Co., Ltd.",CHN,China,Wuhu Anhui,kristinzou@chs.com.cn,www.chs.com.cn,changhong-plastics-group-imperial-plastics-co-ltd
"Guangdong Changqi Lighting Technology Co., Ltd.",CHN,China,Jiangmen Guangdong,inguiry@paralight.cc,https://www.ledlinearfactory.com,guangdong-changqi-lighting-technology-co-ltd
"Changxing Smart Technology (Shenzhen) Co., Ltd.",CHN,China,Shenzhen Guangdong,shanghaiguibang@126.com,https://www.cxznsz.cn/en/,shenzhen-smart-changxing-technology-co-ltd
"Zhongshan Changyi Lamp Component Manufacture Co., Ltd.",CHN,China,Zhongshan Guangdong,dg@changyilamp.com.cn,https://zschangyilamp.en.alibaba.com/,zhongshan-changyi-lamp-component-manufacture-co-ltd
"Ningbo Chaoteng Lighting and Electronic Co., Ltd.",CHN,China,"Ningbo, Zhejiang",ct@elecyuchi.com,http://www.nbchaoteng.com,ningbo-chaoteng-lighting-and-electronic-co-ltd
MAHLE chargeBIG GmbH,DEU,Germany,Stuttgart,info@chargebig.com,www.chargebig.com,mahle-chargebig-gmbh
chargecloud GmbH,DEU,Germany,Köln,sales@chargecloud.de,www.chargecloud.de,chargecloud-gmbh
Chauvin Arnoux GmbH,DEU,Germany,Kehl,info@chauvin-arnoux.de,www.chauvin-arnoux.de,chauvin-arnoux-gmbh
"Chen Zong Technology Co., Ltd.",TWN,Taiwan,Taipei,sales@kee-lux.com,www.kee-lux.com,chen-zong-technology-co-ltd
"China Machinery Engineering Wuxi Co., Ltd.",CHN,China,Wuxi Jiangsu,eric@bestylelighting.com,https://www.bestylelighting.com/,china-machinery-engineering-wuxi-co-ltd
"China Min Enterprise Co., Ltd.",TWN,Taiwan,Tainan,amyquality@gmail.com,,china-min-enterprise-co-ltd
"Chinyo Lighting Co., Ltd.",CHN,China,Ningbo Zhejiang,info@chinyolighting.com,www.chinyolighting.com,chinyo-lighting-co-ltd
"CH Lighting Technology Co., Ltd.",CHN,China,Shaoxing Zhejiang,pjb@chlighting.com,www.chlighting.com,ch-lighting-technology-co-ltd
"Chogori Technology Co., Ltd.",CHN,China,Shenzhen Guangdong,sales01@chogori.com.cn,https://www.chogori-tech.com/,chogori-technology-co-ltd
CHROMATEQ SARL,FRA,France,St: Gely du Fesc,info@chromateq.com,www.chromateq.com,chromateq-sarl
"Zhejiang Chuangqi Electric Co., Ltd.",CHN,China,Wenzhou Zhejiang,jahon@chac-cn.com,www.chac-electric.com,zhejiang-chuangqi-electric-co-ltd
International Commission on Illumination (CIE),AUT,Austria,Wien,ciecb@cie.co.at,,international-commission-on-illumination-cie
Cielux,USA,United States,Richmond California,cielux@cielux.com,https://www.cielux.com/,dicon-fiberoptics-inc
CIMCO Werkzeuge GmbH &amp; Co. KG,DEU,Germany,Remscheid,info@cimco.de,www.cimco.de,cimco-werkzeuge-gmbh--co-kg
Citel 2 C P SAS,FRA,France,Paris,,,citel-2-c-p-sas
Citel Electronics GmbH,DEU,Germany,Bochum,messe@citel.de,www.citel.de,citel-electronics-gmbh
CITiLIGHT,IND,India,Gurgaon,global.team@citilight.co,https://www.citilight.co/,tahinium-technologies-pvt-ltd
"Citizen Electronics Co., Ltd.",JPN,Japan,Yamanashi-Ken,cej-inquiry@ml.citizen.co.jp,http://ce.citizen.co.jp/e/index.php/,citizen-electronics-co-ltd
"Wuhan Citron Intelligent Technology Co., Ltd.",CHN,China,"Wuhan, Hubei",charles@citron-iot.com,https://www.citron-iot.cn/,wuhan-citron-intelligent-technology-co-ltd
Citygrow Energy Systems Limited,HKG,Hong Kong,"Tsuen Wan, New Territories",sales@citygrowsys.com,citygrowsys.com,citygrow-energy-systems-limited
"Cixi City Superstarlux Co., Ltd.",CHN,China,Ningbo Zhejiang,sales@superstarlux.com,www.superstarlux.com,cixi-city-superstarlux-coltd
"Cixi ZhongFa Lamps Co., Ltd.",CHN,China,"Cixi, Ningbo Zhejiang",zflamp@zflamp.com,www.zflamp.com,cixi-zhongfa-lamps-co-ltd
"Clear Lighting Co., Ltd",CHN,China,Shenzhen Guangdong,info@clearlighting.com,https://clearlighting.com,clear-lighting-co-ltd
Climar Lighting,PRT,Portugal,Borralha,geral@climar.pt,www.climarlighting.com,climar---indstria-de-iluminacao-sa
"Shenzhen CL Lighting Technology Co., Ltd.",CHN,China,Shenzhen Guangdong,info@intux.cn,www.cl-light.com,shenzhen-cl-lighting-technology-co-ltd
CLS LED BV,NLD,Netherlands,Wijchen,info@cls-led.com,www.cls-led.com,cls-led-bv
CMC Klebetechnik GmbH,DEU,Germany,Frankenthal,info@cmc.de,www.cmc.de,cmc-klebetechnik-gmbh
Cntic Illumination Co.,HKG,Hong Kong,"Tseung Kwan O, New Territories",kenfang@public.szptt.net.cn,www.cnticlighting.com,cntic-illumination-co
CobiNet Fernmelde- und Datennetzkomponenten GmbH,DEU,Germany,Heddesheim,info@cobinet.de,www.cobinet.de,cobinet--fernmelde--und-datennetzkomponenten-gmbh
COBOFRA SrL,ITA,Italy,Legnaro,cobofra@cobofra.com,www.cobofra.com,cobofra--srl
Coemar Lighting S.r.l.,ITA,Italy,Castiglione Delle Stiviere,info@coemar.com,www.coemar.com,coemar-lighting-srl
Coloprint tech-films GmbH,DEU,Germany,Frankenthal,info@tech-films.de,https://www.tech-films.de,coloprint-tech-films-gmbh
Color-Dec Italy S.r.l.,ITA,Italy,Camaiore,webinfo@encapled.com,www.color-dec.com,color-dec-italy-srl
Colorful Company Limited,HKG,Hong Kong,"Tsuen Wan, New Territories",sales@colorfullighting.cc,www.colorfullighting.cc,colorful-company-limited
"NINGBO COMEN ELECTRONICS TECHNOLOGY CO., LTD.",CHN,China,Ningbo Zhejiang,sales1@icomen.net,ucomen.com,ningbo-comen-electronics-technology-co-ltd
ComfortClick d.o.o.,SVN,Slovenia,Ljubljana,luka.persic@comfortclick.com,www.comfortclick.com,comfortclick-doo
"Xiamen Coming Lighting Technology Co., Ltd.",CHN,China,Xiamen Fujian,nora@coming-light.com,https://coming-light.en.alibaba.com/,xiamen-coming-lighting-technology-co-ltd
COM-tec GmbH,DEU,Germany,Karlsruhe,susanne.alvarado@comtecgmbh.de,www.comtecgmbh.de,com-tec-gmbh
"Jiangsu Constant Victory Lighting Tech Co., Ltd.",CHN,China,Wuxi Jiangsu,qjj19880327@jscvl.com,,jiangsu-constant-victory-lighting-tech-co-ltd
CONTA-CLIP Verbindungstechnik GmbH,DEU,Germany,Hövelhof,info@conta-clip.de,www.conta-clip.de,conta-clip-verbindungstechnik-gmbh
Control4,GBR,Great Britain and Northern Ireland,York,intlmarketing@adiglobal.com,https://www.control4.com/,snap-one-emea-ltd
CONTROLtronic GmbH,DEU,Germany,München,info@controltronic.com,www.controltronic.com,controltronic-gmbh
CooCo Limited,CHN,China,Shenzhen Guangdong,yen@cooco.cc,www.cooco.cc,cooco-limited
"Guangdong Cooper Optoelectronics Incorporated Co., Ltd.",CHN,China,Jiangmen Guangdong,led01@cooperled.net,www.cooperled.net,guangdong-cooper-optoelectronics-incorporated-co-ltd
Cora Lighting Factory Sp. z o.o.,POL,Poland,Bytom,cora@cora.pl,www.cora.pl,cora-lighting-factory-sp-z-oo
Core Bina Otomasyon Teknolojileri Sanayi ve Ticaret Limited Sirketi,TUR,Türkiye,Izmir,info@core.com.tr,www.core.com.tr,core-bina-otomasyon-teknolojileri-sanayi-ve-ticaret-limited-sirketi
"Hong Kong Coreshine Optoelectronics Co., Ltd.",HKG,Hong Kong,"Sheung Shui, N.T.",sales@coreshine.com,www.coreshine.com,hong-kong-coreshine-optoelectronics-co-ltd
COURBI - ELEKTRO SENIKON LTD,GRC,Greece,Korinthos,info@courbi.gr,www.courbi.com,elektro-senikon-ltd
Covestro Deutschland AG,DEU,Germany,Leverkusen,info@covestro.com,www.covestro.com,covestro-deutschland-ag
Covre Manifatture S.r.l.,ITA,Italy,Alzate Brianza,covre@covremanifatture.it,www.covremanifatture.it,covre-manifatture-srl
CP Electronics (A brand of Legrand),GBR,Great Britain and Northern Ireland,Birmingham,,https://www.legrand.co.uk/en/brands/cp-electronics,legrand-electric-ltd
"Creatrol Intelligence Co., Ltd.",CHN,China,Shanghai,contact@creatrol.com,https://www.creatrolsensor.com/,creatrol-intelligence-co-ltd
"Shenzhen CREP Optoelectronics Co., Ltd.",CHN,China,Shenzhen Guangdong,kerie@crep-led.com,www.crep-led.com,shenzhen-crep-optoelectronics-co-ltd
Crestron Europe BV,BEL,Belgium,Mechelen,inquiries@crestron.com,www.crestron.com,crestron-europe-bv
Cristallux GmbH,DEU,Germany,Waldachtal,office@cristallux.com,www.cristallux.com,cristallux-gmbh
"CS Tech Co., Ltd.",KOR,"Korea, the Republic of (South)",Busan,rohhd70@cs-tech.co,www.cs-tech.co,cs-tech-co-ltd
CUPOWER EUROPE GMBH,DEU,Germany,Hemer,katja@cupower.com,www.cupower.com,shenzhen-xiezhen-electronics-co-ltd-cupower
"Shanghai Cyanlite Technology Co., Ltd.",CHN,China,Shanghai,lily.zhang@cyanlite.com,www.cyanlite.com,shanghai-cyanlite-technology-co-ltd
"Deutsche Akademie f&uuml;r Photobiologie und Phototechnologie e.V. (DAfP) TU Ilmenau, Fachgebiet Lichttechnik",DEU,Germany,Ilmenau,,,deutsche-akademie-fuer-photobiologie-und-phototechnologie-ev-dafp-tu-ilmenau-fachgebiet-lichttechnik
Dahua Technology GmbH,DEU,Germany,Düsseldorf,sales.de@dahuatech.com,www.dahuasecurity.com/de/,dahua-technology-gmbh
DALCNET SRL,ITA,Italy,Altavilla,info@dalcnet.com,www.dalcnet.com,digimax-srl
DALI Alliance,USA,United States,Piscataway New Jersey,marcom@dali-alliance.org,www.dali-alliance.org,digital-illumination-interface-alliance
Danfoss GmbH Gesch&auml;ftsbereiche Climate Solutions und Drives,DEU,Germany,Offenbach am Main,cs@danfoss.com,www.danfoss.de,danfoss-gmbh-geschaeftsbereich-climate-solutions
Daniels &amp; Daniels Medien GmbH,DEU,Germany,Düsseldorf,kontakt@elektrodaniels.de,,daniels--daniels-medien-gmbh
DANLERS Limited,GBR,Great Britain and Northern Ireland,"Chippenham, Wiltshire",sales@danlers.co.uk,www.danlers.co.uk,danlers-limited
"Ningbo Daxie Development Zone Weiheng Lighting Electrical Co., Ltd.",CHN,China,Ningbo Zhejiang,sellone@nbweiheng.com,www.nbweiheng.com,ningbo-daxie-development-zone-weiheng-lighting-electrical-coltd
Daylight Italia S.r.l.,ITA,Italy,Milano,info@daylightitalia.com,www.daylightitalia.com,daylight-italia-srl
"Wenzhou Decoamigo Electric Co., Ltd.",CHN,China,Wenzhou Zhejiang,,www.decoamigo.com,wenzhou-decoamigo-electric-co-ltd
de &ndash; das elektrohandwerk / H&uuml;thig GmbH,DEU,Germany,Heidelberg,kontakt@elektro.net,https://www.elektro.net/,huethig-gmbh
"DEGSON Technology Co., Ltd.",CHN,China,"Cixi, Ningbo Zhejiang",sale@degson.com,www.degson.com,degson-technology-co-ltd
DEHN SE,DEU,Germany,Neumarkt,info@dehn.de,www.dehn.de,dehn-se
Deko-Light Elektronik Vertriebs GmbH,DEU,Germany,Karlsbad,deko@deko-light.com,www.deko-light.com,deko-light-elektronik-vertriebs-gmbh
DEKRA Certification B.V.,NLD,Netherlands,Arnhem,sales​.nl@​dekra​.com,https://www.dekra.nl/en/product-testing/,dekra-certification-bv
Delta Electronics Netherlands BV,NLD,Netherlands,Helmond,,www.deltapsu.com,delta-electronics-inc
Demak s.r.l.,ITA,Italy,Torino,exhibitions@demak.it,www.demakgroup.com,demak-srl
Demir Otomat Elektrik Malzemeleri Ve Insaat Sanayi Ticaret Limited Sirketi,TUR,Türkiye,Esenyurt / Istanbul,extrade@demirotomat.com.tr,www.demirotomat.com.tr,demir-otomat-elektrik-malzemeleri-ve-insaat-sanayi-ticaret-limited-sirketi
DEPPE,DEU,Germany,Sarstedt,info@deppe.eu,www.deppe.eu,paul-deppe--co-gmbh
Derksen Lichttechnik GmbH,DEU,Germany,Gelsenkirchen,info@derksen.de,www.derksen.de,derksen-lichttechnik-gmbh
DEUTA Controls GmbH,DEU,Germany,Hille,info@deuta-controls.de,www.deuta-controls.net,deuta-controls-gmbh
DEVI by Danfoss (Danfoss GmbH),DEU,Germany,Flensburg,info@devi.de,www.devi.de,danfoss-gmbh-devi-by-danfoss
Dexter Lighting,NLD,Netherlands,Rotterdam,info@dexterlighting.nl,www.dexterlighting.nl,dexter-design-bv
Deutsche farbwissenschaftliche Gesellschaft (DfwG) e.V. Technische Universit&auml;t Ilmenau,DEU,Germany,Ilmenau,,www.dfwg.de,deutsche-farbwissenschaftliche-gesellschaft-dfwg-ev-technische-universitaet-ilmenau
"DGT LIGHTING CO., LTD",CHN,China,Wenzhou Zhejiang,sale@dgtlighting.com,www.dgtlighting.com,dgt-lighting-co-ltd
DIAL GmbH,DEU,Germany,Lüdenscheid,dialog@dial.de,http://www.dialux.com,dial-gmbh
"Hong Kong Diaman International Lighting Co., Limited",HKG,Hong Kong,"Tsimshatsui, Kowloon",sales006@diamanlight.com,https://www.diamanlight.com/,hong-kong-diaman-international-lighting-co-limited
"Shenzhen Dianming Technology Co., Ltd.",CHN,China,Shenzhen Guangdong,,www.darmon.com,shenzhen-dianming-technology-coltd
"Hong Kong Dick Po Lighting Co., Ltd.",HKG,Hong Kong,"Tsim Sha Tsui, Kowloon",dickpo@dickpo.com,http://www.dickpo.com,hong-kong-dick-po-lighting-co-ltd
"Die Casting Man Energy Ningbo Co., Ltd.",HKG,Hong Kong,"Kwun Tong, Kowloon",Vicky@diecastingmanlighting.com,www.diecastingmanlighting.com,die-casting-man-energy-ningbo-co-ltd
Digital Art System S.a.r.l.,FRA,France,Montpellier,info@nicolaudie.com,www.nicolaudie.com,digital-art-system-sarl
Diluce Lighting (Hong Kong) Limited,HKG,Hong Kong,Wanchai,sales7@diluce.cc,,diluce-lighting-hong-kong-limited
Dilux Lighting Limited,HKG,Hong Kong,"Kwun Tong, Kowloon",sales@diluxlighting.com,https://www.diluxlighting.com/,dilux-lighting-limited
"Jiangmen Dingguo Lighting Technology Co., Ltd.",CHN,China,Jiangmen Guangdong,sales@dglight.com.cn,,jiangmen-dingguo-lighting-technology-co-ltd
Dinkle International Co. Ltd,TWN,Taiwan,New Taipei City,service@dinkle.com,www.dinkle.com,dinkle-enterprise-co-ltd
Dinuy SA,ESP,Spain,Irun,knx@dinuy.com,www.dinuy.com,dinuy-sa
Disano Illuminazione S.p.A.,ITA,Italy,Rozzano,info@disano.it,www.disano.it,disano-illuminazione-spa
"Ditraco - Digital Transformation Control, LDA",PRT,Portugal,Lisboa,a.potapova@ditra-solutions.com,,ditraco---digital-transformation-control-lda
DIVUS GmbH,ITA,Italy,Appiano sulla Strada del Vino,info@divus.eu,www.divus.eu,divus-srl
DKC Europe S.r.l.,ITA,Italy,Bellinzago Novarese,info@dkceurope.eu,www.dkceurope.com/en,dkc-europe-srl
DLX ELECTRIC,TUR,Türkiye,Istanbul,info@dlx.com.tr,www.dlx.com.tr,dlt-elektrik-plastik-kalip-san-ve-tic-ltd-sti
Deutsches Nationales Komitee der Internationalen Beleuchtungskommission (DNK-CIE e.V.),DEU,Germany,Braunschweig,,,deutsches-nationales-komitee-der-internationalen-beleuchtungskommission-dnk-cie-ev
Dobnel,POL,Poland,Gdańsk,info@dobnel.com,www.dobnel.com,abego-sc-radoslaw-czeczotka-rafal-socha
Docter Optics SE,DEU,Germany,Neustadt an der Orla,info@docteroptics.com,www.docteroptics.com,docter-optics-se
Doepke Schaltger&auml;te GmbH,DEU,Germany,Norden,info@doepke.de,www.doepke.de,doepke-schaltgeraete-gmbh
"Dolight Optoelectronics Technology Co., Ltd.",CHN,China,Huizhou Guangdong,super.do@dolight-led.com,www.dolight-led.com,dolight-optoelectronics-technology-co--ltd
"Guangdong Done Power Technology Co., Ltd.",CHN,China,Zhongshan Guangdong,done22@donepower.com,www.donepower.com,guangdong-done-power-technology-co-ltd
"Dongguan AiLe Lighting Co., Ltd.",CHN,China,Dongguan Guangdong,sales@smarterledlighting.com,www.smarterledlighting.com,dongguan-aile-lighting-co-ltd
"Dongguan Boling Plastic Products Co., Ltd.",CHN,China,Dongguan Guangdong,tie@gdbl.net,www.gdbl.net,dongguan-boling-plastic-products-co--ltd
"Dongguan CONA Electronics Technology Co., Ltd.",CHN,China,Dongguan City Guangdong,,,dongguan-cona-electronics-technology-co-ltd
