name,country_iso3,country_label,city,email,homepage,rewriteId
Paul Textiles &amp; Towel Industries,PAK,Pakistan,Karachi,paul@paultextiles.com,www.paultextiles.com,paul-textiles--towel-industries
Pearl Fabrics Company,PAK,Pakistan,Karachi,sultan@pearlexports.com,www.pearlexports.com,pearl-fabrics-company
"Hangzhou PECC Tex Co., Ltd.",CHN,China,"Hangzhou, Zhejiang Zhejiang",oliver@zpecc.com,www.zpecc.com,hangzhou-pecc-tex-co-ltd
Peerless International,IND,India,Panipat,sandeep@peerless-international.com,www.peerless-international.com,peerless-international
Texteis Penedo S.A.,PRT,Portugal,Guimaraes,geral@tpenedo.pt,www.tpenedo.pt,texteis-penedo-sa
"Qingdao Pengda Arts &amp; Crafts Co., Ltd.",CHN,China,Qingdao Shandong,qdpengda@public.qd.sd.cn,www.pengdaarts.com,qingdao-pengda-arts--crafts-co-ltd
Pereira da Cunha S.A.,PRT,Portugal,Guimaraes,anabela@pereiradacunha.pt,www.pereiradacunha.pt,pereira-da-cunha-sa
"J. Pereira Fernandes II, S.A.",PRT,Portugal,"Sao Jorge de Selho, Guimaraes",pedro@jobimor.com,www.jpfernandes.com,j-pereira-fernandes-ii-sa
"Pereira &amp; Freitas, Lda.",PRT,Portugal,Guimaraes,manuelapereira@valentinibianco.pt,www.valentinibianco.pt,pereira--freitas-lda
Perissa Home Pvt. Ltd.,IND,India,Panipat,kris@perissahome.com,,perissa-home-pvt-ltd
Petra Group Carpet Kimya San. Tic. A. S.,TUR,Türkiye,Gaziantep,sales.europa@petracarpet.com,www.petracarpet.com,petra-group-carpet-kimya-san-tic-a-s
Phong Phu Home Textile Joint Stock Company,VNM,Vietnam,Khanh hoa Province,natuan@phongphucorp.com,www.phongphuhometextile.com,phong-phu-home-textile-joint-stock-company
Phu Nghia Fine Arts Company Limited,VNM,Vietnam,Hanoi City,nguyenquoctrieu@vnn.vn,,phu-nghia-fine-arts-company-limited
Picart Textiles,PAK,Pakistan,Karachi,picarttextiles@gmail.com,www.picarttextiles.com,picart-textiles
Piel SA,ESP,Spain,Agullent,mangeles.sanchis@pielsa.es,www.pielsa.es,piel-sa
&quot;PIK&quot; SP.J. Hurt-Detal K. i B. Nartowicz,POL,Poland,Bialystok,office@pikmeble.pl,www.pikcollection.pl,pik-spj-hurt-detal-k-i-b-nartowicz
Pintail International B.V.,NLD,Netherlands,Almelo,info@pintail.nl,www.pintail.nl,pintail-international-bv
"Piscatextil-Industria Textil, Lda.",PRT,Portugal,Guimaraes,liliana@piscatextil.pt,www.piscatextil.com,piscatextil-industria-textil-lda
"Piubelle-Confeccoes, Industria e Com&eacute;rcio, SA",PRT,Portugal,Maia,joana.liberal@piubelle.pt,www.piubelle.pt,piubelle-confeccoes-industria-e-comrcio-sa
Planet Textile Industries,PAK,Pakistan,Karachi,marketing@planet.com.pk,www.planet.com.pk,planet-textile-industries
Pluchi World Private Limited,IND,India,Sonipat,alka@pluchi.com,www.pluchi.com,pluchi-world-private-limited
P.M.M. Textiles,IND,India,Karur,mail@pmmtex.com,www.pmmtex.com,pmm-textiles
Pointcarr&eacute; Sarl,FRA,France,Rennes,contact@pointcarre.com,www.pointcarre.com,pointcarr-sarl
Polani Textiles,PAK,Pakistan,Karachi,info@polanitex.com,www.polanitex.com,polani-textiles
Polat Iplik Tekstil Sanayi ve Ticaret Limited Sirketi,TUR,Türkiye,Usak,mustafapolat@polatbattaniye.com.tr,www.polatbattaniye.com.tr,polat-iplik-tekstil-sanayi-ve-ticaret-limited-sirketi
Ponni Fab,IND,India,"Karur, Tamil Nadu",amutha@ponnifab.in,www.ponnifab.in,ponni-fab
Pooppally Coir Mills,IND,India,"Alappuzha, Kerala",dilip@pooppallycoir.com,www.pooppallycoir.com,pooppally-coir-mills
Poornima Handicrafts Pvt. Ltd.,IND,India,Jaipur,mohit@poornimahandicrafts.com,www.poornimahandicrafts.com,poornima-handicrafts-pvt-ltd
Potterton Books,GBR,Great Britain and Northern Ireland,"Thirsk, North Yorkshire",ros@pottertonbooks.co.uk,www.pottertonbooks.co.uk,potterton-books
Kartar Associates,IND,India,Ajmer,preetym2000@gmail.com,,kartar-associates
Premier Fine Linens Pvt. Ltd.,IND,India,Coimbatore,hometextiles@premiermills.com,www.premierfinelinens.com,premier-fine-linens-pvt-ltd
Prem Textiles International (p) Ltd.,IND,India,Indore,mail@premtextiles.com,www.premtextiles.com,prem-textiles-international-p-ltd
Prestij Mensucat Sanayi Ticaret A.S.,TUR,Türkiye,Bursa,prestige@prestigemensucat.com,www.prestigemensucat.com,prestij-mensucat-sanayi-ticaret-as
Prints of Orange LLC,USA,United States,Milford Connecticut,printsoforange@gmail.com,www.printsoforange.com,prints-of-orange-llc
Priya Handlooms,IND,India,"Karur, Tamil Nadu",selvaraj@priyahandloom.com,,priya-handlooms
Proneem Sarl,FRA,France,Marseille,info@proneem.com,www.proneem.com,proneem-sarl
Pt. Harvestindo International,IDN,Indonesia,Kabupaten Tangerang,rain@pt-hi.com,,pt-harvestindo-international
Pufas Werk KG,DEU,Germany,Hann. Münden,info@pufas.de,www.pufas.de,pufas-werk-kg
PUKRA EXPORTS,IND,India,Karur,pradeep@pukraexports.net,www.pukraexports.net,pukra-exports
"P&amp;W International Co., Ltd",KOR,"Korea, the Republic of (South)","Yong-In City, Kyunggi-Do",pwseoulkorea@yahoo.com,www.pwwall.com,pw-international-co-ltd
Qasim Weaving,PAK,Pakistan,Karachi,naveed@qasimweaving.com,http://www.qasimweaving.com/,qasim-weaving
Qayyum Exports,IND,India,Bhadohi,info@qayyumexports.com,www.qayyumexports.com,qayyum-exports
"Qingdao Suntex Co., Ltd.",CHN,China,Qingdao Shandong,info@sun-tex.com,www.sun-tex.com,qingdao-suntex-co-ltd
Quality Textiles B.V.,NLD,Netherlands,Oss,ad@quality-textiles.com,www.quality-textiles.com,quality-textiles-bv
Norvigroup Denmark A/S,DNK,Denmark,Vamdrup,s.madsen@norvigroup.dk,www.norvigroup.dk,norvigroup-denmark-as
Rachel Child Designs Ltd.,GBR,Great Britain and Northern Ireland,"Buxton, High Peak",studio@rachelchilddesigns.co.uk,www.rachelchilddesigns.co.uk,rachel-child-designs-ltd
"Radiaant Expovision Pvt., Ltd.",IND,India,Noida,sheetal.sahni@radiaantexpovision.in,www.radiaantexpovision.in,radiaant-expovision-pvt-ltd
Rafias Prisim Textil S.r.l.,ARG,Argentina,Valentin Alsina,mirtarafias@gmail.com,,rafias-prisim-textil-srl
Rafiq Jamil Textile Industries Private Limited,PAK,Pakistan,Depalpur,m.yousaf@rafiqjamiltextile.com,www.rafiqjamiltextile.com,rafiq-jamil-textile-industries-private-limited
Rafsol S.L.,ESP,Spain,Agullent (Valencia),rafasoler@rafsol.com,www.rafsol.com,rafsol-sl
Raga Tex India Private Limited,IND,India,Coimbatore,info@ragatex.in,www.ragatextile.com,raga-tex-india-private-limited
Raghukaushal Textile Pvt. Ltd.,IND,India,Ahmedabad,export@raghukaushal.com,,raghukaushal-textile-pvt-ltd
Raghuvir Exim Limited,IND,India,Ahmedabad,hardik.agarwal@raghuvirexim.com,www.raghuvirexim.com,raghuvir-exim-limited
Ragolle Rugs NV,BEL,Belgium,Waregem,info@ragolle.be,www.ragolle.com,ragolle-rugs-nv
Rainbow Hosiery Pvt. Ltd.,PAK,Pakistan,Karachi,shakeel@rainbowtextile.com,www.rainbowhosiery.com,rainbow-hosiery-pvt-ltd
Rainbow Industries,PAK,Pakistan,Multan,aasim.shah@rainbow-industries.com,,rainbow-industries
Raj Textile,IND,India,Panipat,,,raj-textile
Rakhava Impex,IND,India,Karur,expo@rakhava.in,www.rakhava.in,rakhava-impex
Ramchander Motilal Exim,IND,India,Jaipur,rmexim@hotmail.com,http://www.rmexim.com/,ramchander-motilal-exim
Ramesh Textiles India Pvt. Ltd.,IND,India,"Indore, Madhya Pradesh",rameshtx@gmail.com,www.rameshtextiles.com,ramesh-textiles-india-pvt-ltd
Ranga Fab,IND,India,"Karur, Tamil Nadu",raja@rangafab.in,www.rangafab.in,ranga-fab
Ranyal Textiles,PAK,Pakistan,Karachi,shahrukh@ranyal.com,www.ranyal.com,ranyal-textiles
Denizli Rateks Tekstil San. ve Tic. A.S.,TUR,Türkiye,Denizli,aguntas@goldstarteks.com,www.goldstarteks.com,denizli-rateks-tekstil-san-ve-tic-as
Rateria International Private Limited,IND,India,Noida,anil@rateria.com,rateria.com,rateria-international-private-limited
R B Wovens Private Limited,IND,India,Erode,siva@rbwovens.com,www.rbwovens.com,r-b-wovens-private-limited
Rekor Dokumacilik San. ve Tic. A.S.,TUR,Türkiye,Bursa,operations@rekordokuma.com,www.rekordokuma.com.tr,rekor-dokumacilik-san-ve-tic-as
Reliance Industries Limited,IND,India,Navi Mumbai,rakesh.bali@ril.com,www.recron.com,reliance-industries-limited
RE-TREND RUGS,IND,India,Bhadohi,retrendrugs@yahoo.com,Www.retrendrugs.com,re-trend-rugs
"Manuel Revert y Cia, S.A.",ESP,Spain,Agullent,jpeiro@revert.es,www.revert.es,manuel-revert-y-cia-sa
Bernard Reyn Interieurstoffen BV,NLD,Netherlands,Eindhoven,info@reynaldo.nl,www.reynaldo.nl,bernard-reyn-interieurstoffen-bv
Rhythm Home Creations,IND,India,Panipat,info@rhythmhomecreations.com,,rhythm-home-creations
Riba Textiles Ltd.,IND,India,New Delhi,amitgarg@ribatextiles.com,amitgarg@ribatextiles.com,riba-textiles-ltd
"Rifer - Ind&uacute;stria Textil, Lda.",PRT,Portugal,Pousada de Saramagos,marketing@rifertextiles.com,www.rifertextiles.com,rifer---indstria-textil-lda
RIKOR BVBA,BEL,Belgium,Marke,hans@rikortextiles.be,rikortextiles.be,rikor-bvba
RI.MA.C S.r.l.,ITA,Italy,Cerano,rimac@rimac.it,www.rimac.it,rimac-srl
Rioma SL,ESP,Spain,"Montilla, Cordoba",,www.rioma.com,rioma-sl
Rizwan Enterprises,PAK,Pakistan,Karachi,rehan@rizwanenterprises.com.pk,www.rizwanenterprises.com.pk,rizwan-enterprises
RKD Furnishings Pvt. Ltd.,IND,India,Panipat,kunal.jain@rkd.in,http://www.rkd.in-/,rkd-furnishings-pvt-ltd
R.L. Khanna &amp; Co. (Overseas),IND,India,Gurgaon,zuber@rlkhanna.com,,rl-khanna--co-overseas
Rohleder GmbH,DEU,Germany,Konradsreuth,info@rohleder.com,www.rohleder.com,rohleder-gmbh
Romero Home Pvt. Ltd.,IND,India,"Panipat, Haryana",info@romerohome.in,www.romeroliving.com,romero-home-pvt-ltd
ROOMI FABRICS LIMITED,PAK,Pakistan,Multan,rana.akram@masood-roomi.com,www.masood-roomi.com,roomi-fabrics-limited
ROOMI TEX,PAK,Pakistan,Karachi,hammad@roomitex.net,www.roomitex.com,roomi-tex
Royal Home Brands,PAK,Pakistan,Karachi,mkt@royalhomebrands.org,,royal-home-brands
Rudra Rugs,IND,India,"Bhadohi, Uttar Pradesh",orders@rudrarugs.com,https://rudrarugs.com/,rudra-rugs
Rugs Creation,IND,India,Karnal,vinay@rugscreation.com,www.rugscreation.com,rugs-creation
RUGS Inc.,IND,India,Noida,pradeep@rugsinc.in,www.rugsinc.in,rugs-inc
Rugs In Style Incorporation,IND,India,Ghaziabad,ris@rugsinstyle.com,www.rugsinstyle.com,rugs-in-style-incorporation
Rug Weavers,IND,India,Bhadohi,rugweavers07@gmail.com,www.rugweavers.co,rug-weavers
Rustam Towel (Pvt) Ltd.,PAK,Pakistan,Lahore,marketing@rustamtowel.com,www.rustamtowel.com,rustam-towel-pvt-ltd
Ruther &amp; Einenkel GmbH &amp; Co. KG,DEU,Germany,Annaberg-Buchholz,h-d.zschau@ruther-einenkel.de,www.ruther-einenkel.de,ruther--einenkel-gmbh--co-kg
Saad Textile Mills (Pvt) Ltd.,PAK,Pakistan,Lahore,maham@saadtextile.com,www.saadtextile.com,saad-textile-mills-pvt-ltd
Sacli Tekstil San. ve Tic. A.S.,TUR,Türkiye,Sultangazi /Istanbul,sacli@sacli.com.tr,www.sacli.com.tr,sacli-tekstil-san-ve-tic-as
Sadaqat Limited,PAK,Pakistan,Faisalabad,hassan.suleri@sadaqatgroup.net,www.sadaqatgroup.net,sadaqat-limited
Sadiq Towels Pvt Ltd,PAK,Pakistan,karachi,asim@sadiqtowel.com,www.sadiqtowels.com,sadiq-towels-pvt-ltd
SAFAS Tekstil Turizm Insaat San. Tic. AS,TUR,Türkiye,Bursa,info@fioretta.com,www.fioretta.com,safas-tekstil-turizm-insaat-san-tic-as
S.A.F Towels Pvt Ltd.,PAK,Pakistan,Karachi,info@saftowels.com,www.saftowels.com,saf-towels-pvt-ltd
SAH Enterprises Inc.,PAK,Pakistan,Karachi,rahilkapadia@texstyle.com.pk,www.sahent.com,sah-enterprises-inc
Sahib International,IND,India,Panipat,devinder@sahibinternational.com,WWW.SAHIBINTERNATIONAL.COM,sahib-international
Sahil International (PNP),IND,India,Panipat,info@sahilinternationalpnp.com,www.sahilinternationalpnp.com,sahil-international-pnp
Sahil Plastic Pvt. Ltd.,IND,India,"Mumbai, Maharashtra",muzammil.kudia@sahilplastics.com,www.sahilplastics.com,sahil-plastic-pvt-ltd
Salam Textile,PAK,Pakistan,Karachi,info@salamtextile.com,,salam-textile
Salzburger Handdrucke Jordis KG,AUT,Austria,Salzburg,info@jordis.at,www.jordis.at,salzburger-handdrucke-jordis-kg
Sama Textile (Private) Limited,PAK,Pakistan,Lahore,arif.james@samatextiles.com,www.samatextiles.com,sama-textile-private-limited
Samira Fabrics (Pvt) Ltd.,PAK,Pakistan,Lahore,ali@samirafab.com,www.samirafab.com,samira-fabrics-pvt-ltd
Empresa Industrial Sampedro S.A.,PRT,Portugal,"Lordelo, Guimaraes",sampedro@sampedro.pt,www.sampedro.pt,empresa-industrial-sampedro-sa
"Zhejiang Samsung Down Co., Ltd.",CHN,China,Hangzhou Zhejiang,amy@samsungdown.com,www.downplus.net,zhejiang-samsung-down-co-ltd
Samteks Home Pazarlama Sanayi Ve Ticaret Limited Sirketi,TUR,Türkiye,Denizli,seyyal@samtekshome.com,www.samtekshome.com,samteks-home-pazarlama-sanayi-ve-ticaret-limited-sirketi
Sanders-Kauffmann GmbH,DEU,Germany,Bramsche,info@sanders-kauffmann.eu,www.sanders-kauffmann.eu,sanders-kauffmann-gmbh
SANDRA JACOBS DESIGN,NLD,Netherlands,Vught,info@sandrajacobs.nl,www.sandrajacobs.nl,sandra-jacobs-design
Sanem Plastik Sanayi ve Ticaret A.S.,TUR,Türkiye,Izmir,info@sanemplastik.com,www.sanemplastik.com,sanem-plastik-sanayi-ve-ticaret-as
Sangat Overseas,IND,India,Panipat,sarabjeetso@gmail.com,www.sangatoverseas.com,sangat-overseas
Sanodor srl.,ROU,Romania,Piatra Neamt,catalin.tatu@sanodor.ro,www.sanodor.ro,sanodor-srl
Santa Amalia Alta Decoracion SL,ESP,Spain,Montilla,info@santaamaliadecoracion.com,www.santaamaliadecoracion.com,santa-amalia-alta-decoracion-sl
Santham Exports,IND,India,Karur,santham@santhamexports.com,www.santhamexports.com,santham-exports
Sapana Polyweave Private Limited,IND,India,Mumbai,exports@sapanamats.com,www.sapanamats.com,sapana-polyweave-private-limited
Sapphire Textile Mills Limited,PAK,Pakistan,Lahore,furqan.mahmood@sapphiretextiles.com.pk,www.sapphire.com.pk,sapphire-textile-mills-limited
Sara Textiles Limited,IND,India,Noida,gmmarketing2@saratextiles.com,www.saratextiles.com,sara-textiles-limited
Sarathy Export Fabrics,IND,India,Karur,sukumar@sarathyexport.com,www.sarathyexport.in,sarathy-export-fabrics
Sarla Handicrafts Pvt. Ltd.,IND,India,Panipat,amit@sarlahandicrafts.com,www.sarlahandicrafts.com,sarla-handicrafts-pvt-ltd
Sarlas Anonymous Commercial and Industrial Company,GRC,Greece,N. Ionia,info@sarlas.com,www.sarlas.gr,sarlas-anonymous-commercial-and-industrial-company
Satar Carpet GmbH,DEU,Germany,Hamburg,satar-carpet@web.de,www.satar-carpet.com,satar-carpet-gmbh
Saurer Spinning Solutions GmbH &amp; Co. KG,DEU,Germany,Übach-Palenberg,sales.temco@saurer.com,www.schlafhorst.saurer.com,saurer-spinning-solutions-gmbh--co-kg
Saya Weaving Mills (Pvt) Ltd.,PAK,Pakistan,Karachi,export@sayatex.com,www.sayatex.com,saya-weaving-mills-pvt-ltd
Schwarzwald Schlafsysteme GmbH,DEU,Germany,Haslach im Kinzigtal,info@hn8.de,www.hn8.de,schwarzwald-schlafsysteme-gmbh
"SCM Home (Zhejiang) Co.,Ltd",CHN,China,Hangzhou Zhejiang,davidzhang@jlachina.com,http://twhome.en.alibaba.com/,scm-home-zhejiang-coltd
Sefpro Trade Textile Industries (Egypt),EGY,Egypt,El mahalla el Kubra,,,sefpro-trade-textile-industries-egypt
Sehgal Rugs,IND,India,"Bhadohi, Uttar Pradesh",,,sehgal-rugs
Selin Tekstil Sanayi ve Ticaret Limited Sirketi,TUR,Türkiye,Denizli,info@selintekstil.com,www.selintekstil.com,selin-tekstil-sanayi-ve-ticaret-limited-sirketi
Seral Ev ve Otel Tekstil San. Tic. A.S.,TUR,Türkiye,Samsun,seda.akyuz@seraltekstil.com.tr,www.seraltekstil.com.tr,seral-ev-ve-otel-tekstil-san-tic-as
Sergio K LLC,USA,United States,Acadia California,ksergiok@yahoo.com,www.sergiokhome.com,sergio-k-llc
Sesli Tekstil San. ve Tic. A.S.,TUR,Türkiye,Usak,hasank@sesli.com.tr,www.sesli.com.tr,sesli-tekstil-san-ve-tic-as
SETEX-Textil-GmbH,DEU,Germany,Hamminkeln,info@setex.de,www.setex.de,setex-textil-gmbh
Shaad Brothers,IND,India,Bhadohi,info@shaadbrothers.com,shaadbrothers.com,shaad-brothers
Shabab Fabrics Ltd.,BGD,Bangladesh,Dhaka,mailbox@shababfabrics.com,www.shababfabrics.com,shabab-fabrics-ltd
Shahson Commercials Private Limited,IND,India,New Delhi,shahcom@del3.vsnl.net.in,shahson18@yahoo.in,shahson-commercials-private-limited
M/S Sharco Enterprises,IND,India,"New Delhi, Delhi",sanjiv@sharcoindia.com,www.sharcoenterprises.com,ms-sharco-enterprises
Sharco International LLP,IND,India,"Noida, Uttar Pradesh",rohan@sharcointernational.com,,sharco-international-llp
Shashi Exports,IND,India,Panipat,abhinav@shashiexports.in,,shashi-exports
SH Carpet Industries,NPL,Nepal,Kathmandu,panden@shcarpet.com,SHCARPET.COM,sh-carpet-industries
Shear Illusions,IND,India,Faridabad,neerja@shearillusions.in,,shear-illusions
Sheen Tex India,IND,India,Panipat,sbhaskar@sheentexindia.com,www.sheentexindia.com,sheen-tex-india
Shehzad Enterprises,PAK,Pakistan,Karachi,info@shehzadtextile.com,www.shehzadtextile.com,shehzad-enterprises
"Shenzhen Natural Home Textile Co., Ltd.",CHN,China,Shenzhen Guangdong,nancy@naturaldown.com.cn,www.naturaldown.en.alibaba.com,shenzhen-natural-home-textile-co-ltd
Shiwani Textile,PAK,Pakistan,Karachi,export@shiwanitextile.com,www.shiwanitextile.com,shiwani-textile
Shree India,IND,India,Jaipur,rohitkella@gmail.com,www.shreeindia.in,shree-india
Shreysha Textiles Pvt  Ltd.,IND,India,"Noida, U.P.",mohit@shreysha.com,www.shreysha.com,shreysha-textiles-pvt--ltd
Shyam Exports,IND,India,Panipat,mohitgarg@shyamexports-india.com,https://shyamexports.in/,shyam-exports
Shyam Industries,IND,India,Panipat,romi@shyamindustries.co.in,www.shyamindustries.co.in,shyam-industries
Shyam Overseas,IND,India,Panipat,office@shyamoverseas.in,www.shyamoverseas.in,shyam-overseas
SIC Sp. z o.o.,POL,Poland,Ksawerow,kontakt@sic.com.pl,www.sic.com.pl,sic-sp-z-oo
"Sigma Vietnam Industrial Co., Ltd.",VNM,Vietnam,Vinh Long Province,hujiawen@quanke.com,www.sigmatex.net,sigma-vietnam-industrial-co-ltd
Silverfox Textiles Pvt. Ltd.,PAK,Pakistan,Faisalabad,,,silverfox-textiles-pvt-ltd
Simak Cherry EOOD,BGR,Bulgaria,Plovdiv,info@simakcherry.com,www.simakcherry.com,simak-cherry-eood
PT. Sinar Mega Adimulia,IDN,Indonesia,Kota Administrasi Jakarta Utara,,,pt-sinar-mega-adimulia
Siratex Srl,ITA,Italy,Cologno Monzese,,,siratex-srl
Sirenateks Tekstil Sanayi Ve Ticaret Limited Sirketi,TUR,Türkiye,Bursa,serengallevci@sirenateks.com.tr,www.sirenateks.com.tr,sirenateks-tekstil-sanayi-ve-ticaret-limited-sirketi
Siretessile S.r.l.,ITA,Italy,Cornuda,info@siretessile.com,www.siretessile.com,siretessile-srl
Sky Fabrics,PAK,Pakistan,Faisalabad,,,sky-fabrics
"Sociedade Textil Vital Marques Rodrigues Filhos, S.A.",PRT,Portugal,Guimaraes,comercial2@vitaltecidos.pt,www.vitaltecidos.pt,sociedade-textil-vital-marques-rodrigues-filhos-sa
Socius Global Sourcing Limited,GBR,Great Britain and Northern Ireland,Harlow,,,socius-global-sourcing-limited
Soff-ART S.R.L.,ITA,Italy,Terni,soffart@soffart.com,www.soffart.com,soff-art-srl
The Soft Bedding Company Ltd.,IRL,Ireland,"Westport, Co. Mayo",info@softbedding.ie,www.softbedding.ie,the-soft-bedding-company-ltd
Sohail Weaving Industries,PAK,Pakistan,Karachi,nasir@sohailhometex.com,WWW.SOHAILHOMETEX.COM,sohail-weaving-industries
Som Kagit ve Karton Isleme San. ve Tic A.S.,TUR,Türkiye,Kocaeli,info@sompaper.com.tr,www.sompaper.com.tr,som-kagit-ve-karton-isleme-san-ve-tic-as
Sonart Tekstil San. ve Tic. Ltd. Sti.,TUR,Türkiye,Istanbul,,,sonart-tekstil-san-ve-tic-ltd-sti
"Sorema, S.a.",PRT,Portugal,Espinho,sorema@sorema.pt,www.sorema.pt,sorema-sa
Spring International,IND,India,Panipat,deepak@springinternational.in,http://springinternational.in/,spring-international
Sree Angalamman Exports,IND,India,Karur,info@sreeangalamman.com,www.sreeangalamman.com,sree-angalamman-exports
Sree Arasu Export,IND,India,Karur,param@sreearasuexport.com,www.sreearasuexport.com,sree-arasu-export
Sri Eesan International,IND,India,Karur,shanmugam@srieesan.com,www.srieesan.com,sri-eesan-international
Sri Jothi Impex,IND,India,Karur,info@srijothiimpex.com,www.srijothiimpex.com,sri-jothi-impex
Sri Laxmi Export,IND,India,Karur,ramesh@srilaxmiexport.com,www.srilaxmiexport.com,sri-laxmi-export
S.R. Kumar Intl.,IND,India,New Delhi,info@srkumar.com,www.srkumar.com,sr-kumar-intl
Star Fabrics,PAK,Pakistan,Faisalabad,bilal@star-fabrics.com,www.star-fabrics.com,star-fabrics
Bettwaren Stendebach &amp; Co.,DEU,Germany,Montabaur,info@stendebach.eu,www.stendebach.eu,bettwaren-stendebach--co
Stepptex Ges.m.b.H.,AUT,Austria,Absam,info@stepptex.at,www.stepptex.at,stepptex-gesmbh
STTS International GmbH,DEU,Germany,Kleinmachnow,info@stts-international.de,www.stts-international.de,stts-international-gmbh
Stuco Taschent&uuml;cher Stuchlik GmbH,DEU,Germany,Vilshofen,stuchlik@stuchlik.de,www.stuchlik.de,stuco-taschentuecher-stuchlik-gmbh
Studio 1987 LLC,USA,United States,Saint Petersburg Florida,,,studio-1987-llc
Studio Orbit,DNK,Denmark,Kolding,loka@mail.dk,www.studioorbit.com,studio-orbit
Stylcon s.r.o.,CZE,Czech Republic,Praha 6,stylcon@stylcon.cz,www.stylcon.cz,stylcon-sro
Sublime International,PAK,Pakistan,Faisalabad,info@sublimeintl.com,www.sublimeintl.com,sublime-international
Subra Tex,IND,India,Karur,subra@subratex.in,www.subratex.com,subra-tex
SUBRENAT SAS,FRA,France,Mouvaux,contact@subrenat.com,www.subrenat.com,subrenat-sas
Suez For Polyester Mahmoud Mohamed Ramdan And Osama Amin Amin Nassar And Their Partners,EGY,Egypt,Suez,sales@suezpolyester.net,,suez-for-polyester-mahmoud-mohamed-ramdan-and-osama-amin-amin-nassar-and-their-partners
Sufi Weaving Industries (private) Limited,PAK,Pakistan,Faisalabad,ah@sufiweaving.com,www.sufiweaving.com,sufi-weaving-industries-private-limited
Sujata Exports,IND,India,"Varanasi, Uttar Pradesh",,www.sujataexports.com,sujata-exports
Sumangalam Exports Pvt. Ltd.,IND,India,Mumbai,sales@sumangalam.com,www.sumangalam.com,sumangalam-exports-pvt-ltd
Sumas Tekstil San. ve Tic. A.S.,TUR,Türkiye,Merkezefendi /Denizli,info@cottonbox.com.tr,www.cottonbox.com.tr,sumas-tekstil-san-ve-tic-as
Sundeep Exports,IND,India,Mirzapur,info@sundeepexports.com,,sundeep-exports
Sunfree Smart Technology GmbH,DEU,Germany,Ennepetal,,,sunfree-smart-technology-gmbh
Sunnair Textiles,PAK,Pakistan,Faisalabad,info@sunnairtextiles.com,www.sunnairtextiles.com,sunnair-textiles
Sunrise Textiles (China) Co. Ltd.,CHN,China,Guangzhou Guangdong,hou@sunrisetex.com,www.sunrisetex.com,sunrise-textiles-china-co-ltd
Sunrise Vietnam Industrial Limited Company,VNM,Vietnam,Phu Tho,ibex777@163.com,http://www.sunrisezjg.com/,sunrise-vietnam-industrial-limited-company
"Sunvictory Enterprise Co., Ltd.",CHN,China,Shenzhen Guangdong,daniel@sunvictory.cn,daniel@sunvictory.cn,sunvictory-enterprise-co-ltd
"Sunvim Group Co., Ltd.",CHN,China,Weifang Shandong,terencetan@sunvim.com,www.sunvim.com,sunvim-group-co-ltd
Super Tekstil San. ve Tic. A.S.,TUR,Türkiye,"Ikitelli, Kücükcekmece, Istanbul",rabiaozkan@supertekstil.com,www.supertekstil.com,super-tekstil-san-ve-tic-as
S.U. RUGS,IND,India,Bhadohi,surugs566@gmail.com,www.surugs.com,su-rugs
Surya Carpet Pvt. Ltd.,IND,India,Bhadohi,amar.tiwari@surya.com,,surya-carpet-pvt-ltd
Surya Exports,IND,India,New Delhi,pranavpahwa@suryaexports.net,,surya-exports
Surya International,IND,India,New Delhi,soni@vasusurya.com,www.vasu-surya.com,surya-international
Surya Overseas,IND,India,Panipat,sachin@suryaoverseas.org,https://suryaoverseas.org/,surya-overseas
SURYA RUG HOUSE,NPL,Nepal,Kathmandu,info@sarawagirugs.com,www.sarawagirugs.com,surya-rug-house
Sutlej Textiles &amp; Industries Ltd.,IND,India,"Goregaon (East), Mumbai",amitsuryavanshi@sutlejtextiles.com,www.sutlejtextiles.com,sutlej-textiles--industries-ltd
"Suzhou Taihu Snow Silk Co., Ltd.",CHN,China,Suzhou Jiangsu,carol@taihuxue.com,www.taihusnow.com,suzhou-taihu-snow-silk-co-ltd
Svepol EAD,BGR,Bulgaria,Sofia,sales@svepol.com,www.svepol.com,svepol-ead
Taka Kumas Tekstil San. ve Tic. Ltd. Sti,TUR,Türkiye,BURSA,okanakcam@takafabrics.com,www.takafabrics.com,taka-kumas-tekstil-san-ve-tic-ltd-sti
TAL HANDWOVEN CLASSICS LLP,IND,India,New Delhi,info@talindia.com,,tal-handwoven-classics-llp
TANA BANA  Design Services,USA,United States,Morristown New Jersey,info@tana-bana.com,www.tana-bana.com,tana-bana--design-services
"Jiangsu Tanghuang Group Co.,ltd.",CHN,China,Zhenjiang Jiangsu,jessica@tevel.cn,www.tevel.cn,jiangsu-tanghuang-group-coltd
Tanriverdi Mensucat San. A.S.,TUR,Türkiye,"Besiktas, Istanbul",export@tanriverdi.com,www.tanriverdi.com,tanriverdi-mensucat-san-as
"Tapices, Alfombras, Preparaci&oacute;n Industrial, S. A.",ESP,Spain,Crevillente,tapisa@unifam.es,www.tintestapisa.com,tapices-alfombras-preparacin-industrial-s-a
Tarkett Holding GmbH,DEU,Germany,Ludwigshafen am Rhein,info.de@tarkett.com,www.tarkett.de,tarkett-holding-gmbh
