name,country_iso3,country_label,city,email,homepage,rewriteId
bGrid B.V.,NLD,Netherlands,Amsterdam,wouter.kok@bgrid.com,www.bgrid.com,bgrid-bv
BHT Deutschland GmbH,DEU,Germany,Schriesheim,info.bhtde@windhager.com,www.windhager.com,bht-deutschland-gmbh
BIAL d.o.o.,SVN,Slovenia,Celje,info@bial.si,www.bial.io,bial-doo
Bianchi F.lli S.p.A.,ITA,Italy,Lumezzane,,www.bianchifratelli.it,bianchi-flli-spa
Bianchi Rubinetterie,ITA,Italy,Vobarno,info@bianchirubinetterie.com,www.bianchirubinetterie.com,errebi-srl
Bien Banyo Urunleri San. ve Tic A. S.,TUR,Türkiye,"Kadiköy, Istanbul",info@bienbanyo.com,www.bienbanyo.com,bien-banyo-urunleri-san-ve-tic-a-s
BIG MAGIC s.r.o.,CZE,Czech Republic,Holešov,obchod@a1magic.cool,https://a1magic.cool/,big-magic-sro
Bihl + Wiedemann GmbH,DEU,Germany,Mannheim,mail@bihl-wiedemann.de,https://www.bihl-wiedemann.de/de/applikationen/automatisierungstechnik/gebaeudeautomation,bihl--wiedemann-gmbh
BIRCO GmbH,DEU,Germany,Baden-Baden,info@birco.de,www.birco.de,birco-gmbh
Biselarte - Sociedade de Vidros SA,PRT,Portugal,Oia,export@biselarte.com,www.biselarte.com,biselarte---sociedade-de-vidros-sa
Bisk S.A.,POL,Poland,Baniocha,bisk@bisk.pl,www.bisk.eu,bisk-sa
Bitrerubinetterie S.r.l.,ITA,Italy,Valduggia,info@bitrerubinetterie.it,www.bitrerubinetterie.it,bitrerubinetterie-srl
BITZER Electronics A/S,DNK,Denmark,Sonderborg,sales@bitzerdk.com,www.bitzer.de/gb/en/products/electronics-and-controls/,bitzer-electronics-as
Bival S.p.A.,ITA,Italy,Sarezzo,commerciale@bival.it,www.bival.it,bival-spa
Bjorn Septembrie Srl,ROU,Romania,Turda,office@bjornheizung.com,www.bjornheizung.com,bjorn-septembrie-srl
BLAUBERG GROUP AG,LUX,Luxembourg,Luxemburg,info@blauberg-group.com,https://blauberg-group.com/,prjsc-vents
Blauberg Motoren,DEU,Germany,München,sales@blauberg-motoren.com,https://blauberg-motoren.com/,blauberg-ventilatoren-gmbh-blauberg-motoren
Blauberg Ventilatoren GmbH,DEU,Germany,München,info@blaubergventilatoren.de,https://blaubergventilatoren.de/,blauberg-group-ag
Blossom-ic-intelligent controls AG,DEU,Germany,Memmingen,info@blossomic.de,www.blossomic.de,blossom-ic-intelligent-controls-ag
Blue Heart Energy B.V.,NLD,Netherlands,Heemskerk,contactbhe@blueheartenergy.com,www.blueheartenergy.com,blue-heart-energy-bv
"Foshan Blue Sanitary Ware Co., Ltd",CHN,China,Foshan Guangdong,sales@ideal-china.net,www.bluesanitary.com,foshan-ideal-co-ltd
"Foshan Blue Sanitary Ware Co., Ltd.",CHN,China,Foshan Guangdong,ceo@ideal-china.net,,foshan-blue-sanitary-ware-co-ltd
blue:solution software GmbH,DEU,Germany,Rheine,akoehler@bluesolution.de,www.bluesolution.de,bluesolution-software-gmbh
Blue Star Europe B.V,NLD,Netherlands,Hoofddorp,international@globalbluestar.com,www.globalbluestar.com,blue-star-limited
BNC Network,ARE,United Arab Emirates,Sharjah,marketing@bncnetwork.net,www.bncnetwork.net,industry-networks-fzc
Boarex Limited,HKG,Hong Kong,"Tuen Mun, N.T.",leo@chinaoulang.com,www.chinaoulang.com,boarex-limited
"Bobrick Washroom Equipment, Inc.",USA,United States,North Hollywood California,info@bobrick.com,,bobrick-washroom-equipment-inc
B&ouml;llhoff Verbindungstechnik GmbH,DEU,Germany,Bielefeld,info@boellhoff.com,www.boellhoff.com,boellhoff-verbindungstechnik-gmbh
B&ouml;rsting GmbH,DEU,Germany,Schöppingen,info@boersting-gmbh.de,www.boersting-gmbh.de,boersting-gmbh
Walter B&ouml;sch GmbH &amp; Co KG,AUT,Austria,Lustenau,info@boesch.at,www.boesch.at,walter-boesch-gmbh--co-kg
Bohl Befestigungssysteme - klimatechnisches Zubeh&ouml;r GmbH,DEU,Germany,Schöntal,info@bohl.eu,www.bohl.eu,bohl-befestigungssysteme---klimatechnisches-zubehoer-gmbh
Boilernova S.r.l.,ITA,Italy,Zevio,info@boilernova.it,www.boilernova.it,boilernova-srl
BOKI Industries a.s.,CZE,Czech Republic,Prague,vjaceslav.bondarcuk@bokiindustries.com,https://www.bokiheating.com/en/,boki-industries-as
"Tianjin Bolgheri Intelligent Technology Co., Ltd.",CHN,China,Tianjin Tianjin Shi,jim@edgegroup.cn,www.radiatorschina.com,tianjin-bolgheri-intelligent-technology-co-ltd
Bongas Deutschland GmbH,DEU,Germany,Oberkirch,info@bongas.de,www.bongas.de,bongas-deutschland-gmbh
Bongioanni/Duedi S.r.l.,ITA,Italy,Cervasca,,,duedi-srl
Idrosanitaria Bonomi S.p.A.,ITA,Italy,Lumezzane,info@idrobonomi.com,www.idrosanitariabonomi.com,idrosanitaria-bonomi-spa
BONOMI INDUSTRIES S.r.l.,ITA,Italy,Mazzano,marketing@rubvalves.com,www.bonomiindustries.com,bonomi-industries-srl
BONOMINI SRL,ITA,Italy,Borgosatollo,bonomini@bonomini.com,www.bonomini.com,bonomini-srl
"Zhejiang Bornic Fluid Control Co., Ltd",CHN,China,Yuhuan Shi Zhejiang,info@zjbornic.com,www.brasspushfit.com,zhejiang-bornic-fluid-control-co-ltd
Borochi Climate Solutions GmbH,DEU,Germany,Berlin,shaoqing.ying@borochi.de,,borochi-climate-solutions-gmbh
Bosch - Bosch Home Comfort Group,DEU,Germany,Wernau,info.thermotechnik@de.bosch.com,www.bosch-homecomfort.com,robert-bosch-gmbh
Bosch Industriekessel GmbH,DEU,Germany,Gunzenhausen,sales@bosch-industrial.com,www.bosch-industrial.com,bosch-industriekessel-gmbh
Bosin Limited,HKG,Hong Kong,Sheung Wan,sales@bosinbaths.cn,www.bosinbaths.com,bosin-limited
BOSSINI S.p.A.,ITA,Italy,Castenedolo,info@bossini.it,www.bossini.it,bossini-spa
Bott GmbH &amp; Co. KG,DEU,Germany,Gaildorf,info@bott.de,www.bott.de,bott-gmbh--co-kg
&quot;Braca Karic d.o.o.&quot; Zenica,BIH,Bosnia and Herzegovina,Zenica,info@bracakaric.com,www.bracakaric.com,braca-karic-zenica-doo
Brandoni S.p.A.,ITA,Italy,Romagnano Sesia,,www.brandonivalves.com,brandoni-spa
Brass Form S.A.,GRC,Greece,Mandra,info@brassform.gr,https://brassform.gr/en/,brass-form-sa
Brasta Glass UAB,LTU,Lithuania,Kaunas,ugne.gavrilova@brastaglass.com,www.brastaglass.lt,brasta-glass-uab
Braun Messtechnik GmbH,DEU,Germany,Wernau,info@braunmesstechnik.de,www.braunmesstechnik.de,braun-messtechnik-gmbh
Brawo S.p.A.,ITA,Italy,Pian Camuno,info@brawo.it,www.brawo.com,brawo-spa
Bremboflex S.r.l.,ITA,Italy,Brembate Sopra,info@bremboflex.it,www.bremboflex.it,bremboflex-srl
Brink Climate Systems B.V.,NLD,Netherlands,Staphorst,info@brinkclimatesystems.nl,www.brinkclimatesystems.nl,brink-climate-systems-bv
Broen A/S,DNK,Denmark,Assens,broen@broen.com,www.broen.com,broen-as
August Br&ouml;tje GmbH,DEU,Germany,Rastede,messe@broetje.de,www.broetje.de,august-broetje-gmbh
Brofer S.r.l.,ITA,Italy,Resana,info@brofer.it,www.brofer.it,brofer-srl
"Bruma Europa, Lda.",PRT,Portugal,Vila Nova de Famalicao,info@bruma.pt,www.bruma.pt,bruma-europa-lda
BRUNE Luftbefeuchtung Proklima GmbH,DEU,Germany,Aglasterhausen,mail@brune.info,www.brune.info,luftbefeuchtung-proklima-gmbh
Br&uuml;ninghaus &amp; Drissner GmbH,DEU,Germany,Hilden,,,brueninghaus--drissner-gmbh
Bruse GmbH &amp; Co. KG,DEU,Germany,Attendorn,info@bruse.de,www.bruse.de,bruse-gmbh--co-kg
BRV Bonetti Rubinetterie Valduggia S. r. l.,ITA,Italy,Valduggia,info@brv.it,www.brv.it,brv-bonetti-rubinetterie-valduggia-s-r-l
BSK Havalandirma Ekipmanlari A.S.,TUR,Türkiye,Sultanbeyli / Istanbul,info@bskhavalandirma.com.tr,www.bskhavalandirma.com.tr,bsk-havalandirma-ekipmanlari-as
Shenzhen BSO Building Material Co. Ltd.,CHN,China,Shenzhen Guangdong,will.liu@bsotap.com,http://www.bsotap.com/,shenzhen-bso-building-material-co-ltd
BTGA - Bundesindustrieverband Technische Geb&auml;udeausr&uuml;stung e.V.,DEU,Germany,Bonn,info@btga.de,www.btga.de,btga---bundesindustrieverband-technische-gebaeudeausruestung-ev
BTM Europe Blechverbindungstechnik GmbH,DEU,Germany,Sasbach,info-sued@btm-europe.de,www.btm-europe.de,btm-europe-blechverbindungstechnik-gmbh
BTN SA,BEL,Belgium,Dison,btn@btnsa.com,www.btnsa.com,btn-sa
BT Verlag GmbH,DEU,Germany,München,info@bt.de,www.bt.de,bt-verlag-gmbh
Buderus - Bosch Thermotechnik GmbH,DEU,Germany,Wetzlar,info@buderus.de,www.buderus.de,bosch-thermotechnik-gmbh
B&uuml;rkert GmbH &amp; Co. KG,DEU,Germany,Ingelfingen,info@burkert.com,www.buerkert.de,buerkert-gmbh--co-kg
Buffoli Transfer S.p.A.,ITA,Italy,Brescia,sales@buffoli.com,www.buffoli.com,buffoli-transfer-spa
BAPI - Building Automation Products B.V.,NLD,Netherlands,Amsterdam,eusales@bapisensors.com,www.bapihivac.com,building-automation-products-bv
Bundesverband Geb&auml;udeGr&uuml;n e.V. (BuGG),DEU,Germany,Berlin,info@bugg.de,www.gebaeudegruen.info,bundesverband-gebaeudegruen-ev-bugg
Burbuliukas Ir Co UAB,LTU,Lithuania,Panevezys,admin@burbuliukas.lt,www.respowater.com,burbuliukas-ir-co-uab
Herbert Burda GmbH,DEU,Germany,Düsseldorf,info@burda-online.com,www.burda-online.com,herbert-burda-gmbh
burgbad GmbH,DEU,Germany,Schmallenberg,info@burgbad.com,www.burgbad.com,burgbad-gmbh
Burner India,IND,India,Mehsana,burnerindia@yahoo.com,www.burnerindia.com,burner-india
"Business Key, S.L.",ESP,Spain,Palleja,a.belacortu@mtspain.net,www.mtspain.net,business-key-sl
Bundesverband W&auml;rmepumpe (BWP) e.V.,DEU,Germany,Berlin,info@waermepumpe.de,www.waermepumpe.de,bundesverband-waermepumpe-bwp-ev
BWT Wassertechnik GmbH,DEU,Germany,Schriesheim,bwt@bwt.de,www.bwt.com,bwt-wassertechnik-gmbh
Cacciatori Ilaria Daniela,ITA,Italy,Nebbiuno,info@ilariacacciatori.it,www.ilariacacciatori.it,cacciatori-ilaria-daniela
Cachen HK Co. Ltd.,HKG,Hong Kong,Wanchai,sales@cacheng.com,www.cacheng.com,cachen-hk-co-ltd
"CAE Sanitary Fittings Industry Co., Ltd.",CHN,China,Kaiping Guangdong,cae@china-cae.com,www.china-cae.com,cae-sanitary-fittings-industry-co-ltd-guangdong
Calectro AB,SWE,Sweden,Askim,info@calectro.com,www.calectro.de,calectro-ab
CALEFFI S.p.A.,ITA,Italy,Fontaneto D'Agogna,info@caleffi.com,www.caleffi.com,caleffi-spa
"Calpak-Cicero Hellas, SA",GRC,Greece,Athen,,www.calpak.gr,calpak-cicero-hellas-sa
Calpeda Pumpen Vertrieb GmbH,DEU,Germany,Alzenau,info@calpeda.de,www.calpeda.de,calpeda-pumpen-vertrieb-gmbh
Canyildiz Bombe Pres Baski Basincli Kaplar Ekipmanlari Ithalat Ihracat San. ve Tic. Ltd. Sti.,TUR,Türkiye,Izmir,,,canyildiz-bombe-pres-baski-basincli-kaplar-ekipmanlari-ithalat-ihracat-san-ve-tic-ltd-sti
Capannoli Srl,ITA,Italy,Poggibonsi,lorenzo@capannoli.it,www.capannoli.it,capannoli-srl
CAREL INDUSTRIES S.p.A.,ITA,Italy,Brugine,carel@carel.com,www.carel.com,carel-industries-spa
Carisa Designer Radiators,TUR,Türkiye,Istanbul (Anatolia),info@carisa.com.tr,www.carisa.com.tr,radiart-isi-sistemleri-turizm-yatcilik-ic-ve-dis-ticaret-limited-sirketi
"Zhejiang Carlota Sanitary Ware Manufactory Co., Ltd.",CHN,China,Taizhou Zhejiang,salesteam@carlotacn.com,www.carlotacn.com,zhejiang-carlota-sanitary-ware-manufactory-coltd
Carl Stahl ARC GmbH,DEU,Germany,Süssen,architektur@carlstahl.com,www.carlstahl-architektur.com,carl-stahl-arc-gmbh
Carrier Commercial Refrigeration,DEU,Germany,Mainz-Kostheim,charline.roux@carrier.com,https://www.carrier.com/commercial-refrigeration/en/eu/,sas-refrigeration-solutions-france
Carrier Deutschland Holding GmbH,DEU,Germany,Allendorf (Eder),,,viessmann-holding-international-gmbh-1
Carrodrain BV,BEL,Belgium,Heist op den Berg,gert@carrodrain.be,www.carrodrain.com,carrodrain-bv
Cartesian AS,NOR,Norway,Trondheim,jonas.utvik@cartesian.no,www.cartesian.no,cartesian-as
Casajoy B.V.,NLD,Netherlands,Eindhoven,info@casajoy.nl,www.casajoy.nl,casajoy-bv
"Cassbern Sanitary Ware Co., Ltd",CHN,China,Ningbo Zhejiang,info@cassbern.com,www.cassbern.com,cassbern-sanitary-ware-co-ltd
C.A.T.S. Software GmbH,DEU,Germany,Darmstadt,vertrieb@cats-software.com,www.cats-software.com,cats-software-gmbh
Ceipiemonte S.C.P.A.,ITA,Italy,Torino,luxury@centroestero.org,www.centroestero.org,ceipiemonte-scpa
Ceir Taps And Valves Europe,BEL,Belgium,Brussels,secgen@ceir.eu,www.ceir.eu,ceir-taps-and-valves-europe
Ceka Inoks Yapi Malzemeleri Sanayi Ve Dis Ticaret Limited Sirketi,TUR,Türkiye,Istanbul,export@aquazone.com.tr,www.aquazone.com.tr,ceka-inoks-yapi-malzemeleri-sanayi-ve-dis-ticaret-limited-sirketi
Celec Conception Electronique S.A.,FRA,France,Neufchâtel En Bray,edward.sommerville@celec.fr,www.celec.fr,celec-conception-electronique-sa
Cellofoam International GmbH &amp; Co. KG,DEU,Germany,Biberach an der Riß,sales@cellofoam.de,www.cellofoam.de,cellofoam-international-gmbh--co-kg
Cembre S.p.A.,ITA,Italy,Brescia,info@cembre.com,www.cembre.com,cembre-spa
Centrometal d.o.o.,HRV,Croatia,Macinec,komercijala@centrometal.hr,www.centrometal.hr,centrometal-doo
"Guangdong Gaoxiang Ceramics Industrial Co., Ltd",CHN,China,Chaozhou Guangdong,kk@cerafield.com,www.cerafield.com,guangdong-gaoxiang-ceramics-industrial-co-ltd
Cersanit S.A.,POL,Poland,Kielce,,www.cersanit.com,cersanit-sa
Cestaro Fonderie S.p.A.,ITA,Italy,Bressanvido,marketing@fonderiecestaro.it,www.fonderiecestaro.it,cestaro-fonderie-spa
Cetin Grup Enerji Uretim Sistemleri Insaat Bilisim Plastik San. Ve Tic. A.S.,TUR,Türkiye,Eskisehir,alperen@cetinmuhendislik.com.tr,www.cetinmuhendislik.com.tr,cetin-grup-enerji-uretim-sistemleri-insaat-bilisim-plastik-san-ve-tic-ltd-sti
CEWAL S.p.A.,ITA,Italy,Camponogara,cewal@cewal.com,www.cewal.com,cewal-spa
CGM S.r.l.,ITA,Italy,Ornavasso (VB),info@cgmprogetti.it,www.cgmprogetti.it,cgm-srl
C. G. S. S.r.l.,ITA,Italy,Cureggio,info@cgsmixer.com,www.cgsmixer.com,c-g-s-srl
"Champ Design Co., Ltd.",TWN,Taiwan,Kaohsiung City,,www.charm.com.tw,champ-design-co-ltd
Chaozhou Chaoan Yalaier Ceramics Co. Ltd.,CHN,China,Chaozhou Guangdong,yle@czyle.cn,https://www.czyle.cn,chaozhou-chaoan-yalaier-ceramics-co-ltd
"Zhejiang Chaoling Chinaware Valve Co., Ltd.",CHN,China,Taizhou Zhejiang,chaoling@chinachaoling.com,www.chinachaoling.com,zhejiang-chaoling-chinaware-valve-co-ltd
"Cheng Yao Hardware Co., Ltd.",TWN,Taiwan,Taichung City,cheng.yaow@msa.hinet.net,www.bathroom-plumbing.com.tw,cheng-yao-hardware-co-ltd
Wenzhou Chenkai Sanitary Ware Co. Ltd.,CHN,China,Wenzhou Zhejiang,info@cnchenkai.com,www.cnchenkai.com,wenzhou-chenkai-sanitary-ware-co-ltd
"Chinafore Co., Ltd.",CHN,China,Hangzhou Zhejiang,chinafore@chinafore.com,www.chinafore.com.cn,chinafore-coltd
China Gem Dragon Sanitary Limited,HKG,Hong Kong,"Tai Kok Tsui, Kowloon",xue.baolong@vip.126.com,www.baolong-faucet.com,china-gem-dragon-sanitary-limited
CH Quimica SL,ESP,Spain,Castellar del Valles,info@chquimica.com,chquimica.com,ch-quimica-sl
"CHUDEJ, s.r.o.",CZE,Czech Republic,Hutisko-Solanec - Hutisko,export@chudej.cz,www.chudej.cz,chudej-sro
Cimberio S.p.A.,ITA,Italy,San Maurizio D'Opaglio,info@cimberio.it,www.cimberio.com,cimberio-spa
CIMM S.p.A.,ITA,Italy,Castello Di Godego,info@cimmspa.com,www.cimmspa.com,cimm-spa
Cipriani PHE S.r.l.,ITA,Italy,Pescantina,info@cipriani-phe.com,http://www.cipriani-phe.com,cipriani-phe-srl
"International Technology Citec, S.L.",ESP,Spain,Molins de Rei,commercial@citecgroup.com,www.citecgroup.com,international-technology-citec-sl
CLAUSIUS,ESP,Spain,Nigran,sonia.fernandez@clausius.es,www.clausius.es,ceo2-green-sl
Clean Room Design d.o.o.,HRV,Croatia,Zagreb,,http://www.crd.com.hr,clean-room-design-doo
Clever Taps,ESP,Spain,Montcada i Reixac,marketing@sth.email,www.griferiaclever.com,standard-hidraulica-sau
Climatech International,BEL,Belgium,Lasne,clim@climatech.be,www.climatech.be,climatech-international
Clivet S.p.A.,ITA,Italy,Feltre (Belluno),info@clivet.it,www.clivet.com,clivet-spa
CODITAL France SAS,FRA,France,Rognac,codital@codital.com,www.codital.com,codital-france-sas
"Cofe Technologies Co., Limited",HKG,Hong Kong,"Kwai Chung, N.T",info@tenuo.cn,www.tenuo.cn,cofe-technologies-co-limited
Cofi s.r.l.,ITA,Italy,Treviso,cofi@cofisrl.it,www.cofi.eu,cofi-srl
COLONS.de,DEU,Germany,Ahaus,info@colons.de,www.colons.de,colons-gmbh--co-kg
Colston Bath &amp; Spa Private Limited,IND,India,Delhi,gargamit@colstonconcepts.com,www.colstonconcepts.com,colston-bath--spa-private-limited
COMBILIFT,IRL,Ireland,Co. Monaghan,info@combilift.com,www.combilift.com,combilift-unlimited-company
COMISA S.p.A.,ITA,Italy,Pisogne,info@comisa.it,www.comisa.it,comisa-spa
Companhia de Comercio e Desenvolvimento Ong U Limitada,MAC,Macao,Macau,sales1@sskuge.com,https://www.sstoiletkuge.com/,companhia-de-comercio-e-desenvolvimento-ong-u-limitada
Comparato Nello S.r.l. Sistemi Idrotermici,ITA,Italy,Cairo Montenotte,info@comparato.com,www.comparato.com/en/,comparato-nello-srl-sistemi-idrotermici
Condair GmbH,DEU,Germany,Garching,,www.condair.de,condair-gmbh
Condevo S.p.A.,ITA,Italy,Marudo,info@condevo.it,www.condevo.com,condevo-spa
Consolar Solare Energiesysteme GmbH,DEU,Germany,Frankfurt,marketing@consolar.de,www.consolar.de,consolar-solare-energiesysteme-gmbh
Contemporary Controls GmbH,DEU,Germany,Leipzig,ccg.info@ccontrols.com,www.ccontrols.com,contemporary-controls-gmbh
Convecta GmbH,DEU,Germany,Wangen im Allgäu,info@convecta.de,www.convecta.de,convecta-gmbh
Cooperativa Fonderia Dante soc.coop.,ITA,Italy,San Bonifacio,m.macco@cfdcasting.it,,cooperativa-fonderia-dante-soccoop
Copa Isi Sistemleri Sanayi ve Ticaret A.S.,TUR,Türkiye,Bursa,info@copa.com.tr,www.copa.com.tr,copa-isi-sistemleri-sanayi-ve-ticaret-as
"Zhejiang Coral Sanitary Co., Ltd.",CHN,China,Taizhou Zhejiang,elly@coralbrassware.com,www.coralbrassware.com,zhejiang-coral-sanitary-co-ltd
Cordivari S.r.l.,ITA,Italy,Morro D' Oro,info@cordivari.it,www.cordivari.it,cordivari-srl
Core Energy Recovery Solutions,DEU,Germany,Reinsdorf,marketing@core.life,www.core.life,core-energy-recovery-solutions-gmbh
Corelead Smart Home Europe doo Cuprija,SRB,Serbia,Cuprija,,,corelead-smart-home-europe-doo-cuprija
Corin (Asia) Company Limited,HKG,Hong Kong,"Mongkok, Kowloon",admin@hp-shower.com,www.hp-shower.com,corin-asia-company-limited
Co Rubinetterie s.r.l.,ITA,Italy,Bolzano Novarese,it350@corubinetterie.com,www.corubinetterie.com,co-rubinetterie-srl
Cosmogas S.r.l.,ITA,Italy,Meldola,marketing@cosmogas.com,www.cosmogas.com,cosmogas-srl
Cowa Thermal Solutions AG,CHE,Switzerland,Root D4,info@cowa-ts.com,https://www.cowa-ts.com/,cowa-thermal-solutions-ag
Cox Geelen bv,NLD,Netherlands,Eijsden,marketing@coxgeelen.com,www.coxgeelen.com,cox-geelen-bv
CraftIT GmbH,DEU,Germany,Salzgitter,info@mycraftit.com,www.mycraftit.com,craftit-gmbh
Cramer GmbH,DEU,Germany,Feldkirchen,sales@cramer.gmbh,www.cramer.gmbh,cramer-gmbh
Creavit Seramik San. ve Tic. A.S.,TUR,Türkiye,Gökcebey - Zonguldak,expo@creavit.com.tr,www.creavit.com.tr,canakcilar-seramik-san-ve-tic-as
CR Innotech GmbH,DEU,Germany,Heidelberg,biz@cr-innotech.com,www.rti-tek.com,cr-innotech-gmbh
CRISTINA Srl,ITA,Italy,Gozzano,info@cristinagroup.com,www.cristinarubinetterie.com,cristina-srl
"Crown Sanitary Ware Co., Limited",HKG,Hong Kong,Wanchai,sale1@ousang.com.cn,www.ousang.com,crown-sanitary-ware-co-limited
C.R. S.r.l.,ITA,Italy,Castelfranco E.,cr@crsmart.it,www.crsmart.it,cr-srl
CTC AB,SWE,Sweden,Ljungby,info@ctc.se,https://ctc-heating.com,ctc-ab
Cubic Sensor and Instrument Co. Ltd.,CHN,China,Wuhan Hubei,sales@gassensor.com.cn,https://en.gassensor.com.cn/,cubic-sensor-and-instrument-co-ltd
Cukurova Isi A.S.,TUR,Türkiye,Gebze/Kocaeli,info@cukurovaisi.com,www.cukurovaisi.com,cukurova-isi-as
Cumulus Nederland B.V.,NLD,Netherlands,Cuijk,sales@cumulus.nl,www.cumulus.nl,cumulus-nederland-bv
"CWM (HK) International Co., Limited",HKG,Hong Kong,"Tai Kok Tsui, Kowloon",maryzeng@tlceramic.cn,www.tlceramic.cn,cwm-hk-international-co-limited
Daikin Europe NV,BEL,Belgium,Oostende,info@daikin.de,www.daikin.eu,daikin-europe-nv
Dall&#39;Era Valerio Srl,ITA,Italy,Sabbio Chiese,marketing@dalleravalerio.com,www.dalleravalerio.com,dallera-valerio-srl
Dallmer GmbH + Co. KG,DEU,Germany,Arnsberg,info@dallmer.de,www.dallmer.com,dallmer-gmbh--co-kg
dama-tec GmbH,DEU,Germany,Sonnenbühl,info@dama-tec.de,www.dama-tec.de,dama-tec-gmbh
Danfoss GmbH Gesch&auml;ftsbereich,DEU,Germany,Offenbach am Main,events.hydronics@danfoss.com,www.danfoss.de,danfoss-gmbh-geschaeftsbereich-climate-solutions
Dansani A/S,DNK,Denmark,Haderslev,mail@dansani.dk,www.dansani.de,dansani-as
"Zhongshan Dapai Mirror Co., Ltd.",CHN,China,Zhongshan Guangdong,anniezhang@dpmirror.com,www.dpmirror.com,zhongshan-dapai-mirror-co-ltd
DATEXT - Beratungsgesellschaft f&uuml;r Daten- und Textverarbeitung mbH,DEU,Germany,Hagen,info@datextware.de,www.datext.de,datext---beratungsgesellschaft-fuer-daten--und-textverarbeitung-mbh
DA TONG YING CORP.,TWN,Taiwan,Tainan City,sales04@unis.com.tw,www.unihome-group.com,da-tong-ying-corp
"Zhejiang Dayang Ventilator Co., Ltd",CHN,China,Taizhou Zhejiang,info@dyjd.net,www.dyjd.net,zhejiang-dayang-ventilator-coltd
Daygas Heating Systems,TUR,Türkiye,Istanbul Avcilar,balkis@daygas.com.tr,https://daygas.eu/,daygas-isi-sistemleri
DCH Energy GmbH,DEU,Germany,Siegen,info@dch-group.de,www.dch-group.de,dch-energy-gmbh
Deante Sp. z o.o.,POL,Poland,Zgierz,deante@deante.eu,www.deante.eu,deante-sp-z-oo
De Beer Breidenbach GmbH,DEU,Germany,Linsengericht,,www.debeergroup.com,de-beer-breidenbach-gmbh
Debe Flow Group,DEU,Germany,Limbach-Oberfrohna,info@dfg-germany.com,www.dfg-germany.com,debe-flow-group-gmbh
DEC International BV,NLD,Netherlands,Oldenzaal,sales@decinternational.com,www.decinternational.com,dec-international-bv
Decros Yapi San.ve Tic. A.S.,TUR,Türkiye,Izmir,,www.decros.com.tr,decros-yapi-sanve-tic-as
Deftrans Sp. z o.o.,POL,Poland,Milicz,biuro@deftrans.com.pl,www.defra.pl,deftrans-spz-oo
"Foshan Nanhai Defuni Sanitary Ware Co., Ltd",CHN,China,Foshan Guangdong,sales@dfnshower.com,www.dfn-shower.com,foshan-nanhai-defuni-sanitary-ware-co--ltd
DEJONG hot water tanks,NLD,Netherlands,Gorredijk,info@djg.com,www.djg.com,fe-de-jong-beheer-bv
Delavan Spray Technologies,USA,United States,Bamberg,marcos.romero@delavan.com,www.delavan.com,delavan-spray-llc
D.Ellinas Factory Products Ltd.,CYP,Cyprus,Limassol,globalmarketing@dellinas.eu,www.dellinas.eu,dellinas-factory-products-ltd
"Xiamen Delmei Sanitary Ware Co., Ltd.",CHN,China,Xiamen Fujian,delmei@delmei.com.cn,www.delmei.com.cn,xiamen-delmei-sanitary-ware-co-ltd
